"SSP_Time","GCM","Year","Frost"
"SSP5 2085","CMCC-ESM2",2014,0
"SSP5 2085","CMCC-ESM2",2015,4
"SSP5 2085","CMCC-ESM2",2016,0
"SSP5 2085","CMCC-ESM2",2017,0
"SSP5 2085","CMCC-ESM2",2018,0
"SSP5 2085","CMCC-ESM2",2019,9
"SSP5 2085","CMCC-ESM2",2020,0
"SSP5 2085","CMCC-ESM2",2021,0
"SSP5 2085","CMCC-ESM2",2022,0
"SSP5 2085","CMCC-ESM2",2023,0
"SSP5 2085","CMCC-ESM2",2024,0
"SSP5 2085","CMCC-ESM2",2025,0
"SSP5 2085","CMCC-ESM2",2026,0
"SSP5 2085","CMCC-ESM2",2027,3
"SSP5 2085","CMCC-ESM2",2028,0
"SSP5 2085","CMCC-ESM2",2029,0
"SSP5 2085","CMCC-ESM2",2030,0
"SSP5 2085","CMCC-ESM2",2031,0
"SSP5 2085","CMCC-ESM2",2032,0
"SSP5 2085","CMCC-ESM2",2033,0
"SSP5 2085","CMCC-ESM2",2034,0
"SSP5 2085","CMCC-ESM2",2035,0
"SSP5 2085","CMCC-ESM2",2036,0
"SSP5 2085","CMCC-ESM2",2037,0
"SSP5 2085","CMCC-ESM2",2038,0
"SSP5 2085","CMCC-ESM2",2039,0
"SSP5 2085","CMCC-ESM2",2040,0
"SSP5 2085","CMCC-ESM2",2041,0
"SSP5 2085","CMCC-ESM2",2042,0
"SSP5 2085","CMCC-ESM2",2043,0
"SSP5 2085","CMCC-ESM2",2044,0
"SSP5 2085","CMCC-ESM2",2045,0
"SSP5 2085","CMCC-ESM2",2046,3
"SSP5 2085","CMCC-ESM2",2047,0
"SSP5 2085","CMCC-ESM2",2048,0
"SSP5 2085","CMCC-ESM2",2049,2
"SSP5 2085","CMCC-ESM2",2050,0
"SSP5 2085","CMCC-ESM2",2051,0
"SSP5 2085","CMCC-ESM2",2052,0
"SSP5 2085","CMCC-ESM2",2053,0
"SSP5 2085","CMCC-ESM2",2054,0
"SSP5 2085","CMCC-ESM2",2055,1
"SSP5 2085","CMCC-ESM2",2056,0
"SSP5 2085","CMCC-ESM2",2057,1
"SSP5 2085","CMCC-ESM2",2058,0
"SSP5 2085","CMCC-ESM2",2059,0
"SSP5 2085","CMCC-ESM2",2060,0
"SSP5 2085","CMCC-ESM2",2061,0
"SSP5 2085","CMCC-ESM2",2062,0
"SSP5 2085","CMCC-ESM2",2063,5
"SSP5 2085","CMCC-ESM2",2064,8
"SSP5 2085","CMCC-ESM2",2065,0
"SSP5 2085","CMCC-ESM2",2066,0
"SSP5 2085","CMCC-ESM2",2067,0
"SSP5 2085","CMCC-ESM2",2068,0
"SSP5 2085","CMCC-ESM2",2069,0
"SSP5 2085","CMCC-ESM2",2070,0
"SSP5 2085","CMCC-ESM2",2071,0
"SSP5 2085","CMCC-ESM2",2072,0
"SSP5 2085","CMCC-ESM2",2073,0
"SSP5 2085","CMCC-ESM2",2074,0
"SSP5 2085","CMCC-ESM2",2075,0
"SSP5 2085","CMCC-ESM2",2076,0
"SSP5 2085","CMCC-ESM2",2077,0
"SSP5 2085","CMCC-ESM2",2078,7
"SSP5 2085","CMCC-ESM2",2079,0
"SSP5 2085","CMCC-ESM2",2080,0
"SSP5 2085","CMCC-ESM2",2081,0
"SSP5 2085","CMCC-ESM2",2082,0
"SSP5 2085","CMCC-ESM2",2083,0
"SSP5 2085","CMCC-ESM2",2084,0
"SSP5 2085","CMCC-ESM2",2085,0
"SSP5 2085","CMCC-ESM2",2086,0
"SSP5 2085","CMCC-ESM2",2087,7
"SSP5 2085","CMCC-ESM2",2088,0
"SSP5 2085","CMCC-ESM2",2089,0
"SSP5 2085","CMCC-ESM2",2090,0
"SSP5 2085","CMCC-ESM2",2091,0
"SSP5 2085","CMCC-ESM2",2092,0
"SSP5 2085","CMCC-ESM2",2093,0
"SSP5 2085","CMCC-ESM2",2094,0
"SSP5 2085","CMCC-ESM2",2095,0
"SSP5 2085","CMCC-ESM2",2096,0
"SSP5 2085","CMCC-ESM2",2097,0
"SSP5 2085","CMCC-ESM2",2098,0
"SSP5 2085","CMCC-ESM2",2099,0
"SSP5 2085","CMCC-ESM2",2100,0
"SSP5 2085","CNRM-CM6-1-HR",2002,0
"SSP5 2085","CNRM-CM6-1-HR",2003,0
"SSP5 2085","CNRM-CM6-1-HR",2004,0
"SSP5 2085","CNRM-CM6-1-HR",2005,4
"SSP5 2085","CNRM-CM6-1-HR",2006,0
"SSP5 2085","CNRM-CM6-1-HR",2007,0
"SSP5 2085","CNRM-CM6-1-HR",2008,0
"SSP5 2085","CNRM-CM6-1-HR",2009,6
"SSP5 2085","CNRM-CM6-1-HR",2010,0
"SSP5 2085","CNRM-CM6-1-HR",2011,0
"SSP5 2085","CNRM-CM6-1-HR",2012,0
"SSP5 2085","CNRM-CM6-1-HR",2013,0
"SSP5 2085","CNRM-CM6-1-HR",2014,0
"SSP5 2085","CNRM-CM6-1-HR",2015,4
"SSP5 2085","CNRM-CM6-1-HR",2016,0
"SSP5 2085","CNRM-CM6-1-HR",2017,0
"SSP5 2085","CNRM-CM6-1-HR",2018,0
"SSP5 2085","CNRM-CM6-1-HR",2019,0
"SSP5 2085","CNRM-CM6-1-HR",2020,1
"SSP5 2085","CNRM-CM6-1-HR",2021,0
"SSP5 2085","CNRM-CM6-1-HR",2022,11
"SSP5 2085","CNRM-CM6-1-HR",2023,0
"SSP5 2085","CNRM-CM6-1-HR",2024,0
"SSP5 2085","CNRM-CM6-1-HR",2025,0
"SSP5 2085","CNRM-CM6-1-HR",2026,0
"SSP5 2085","CNRM-CM6-1-HR",2027,0
"SSP5 2085","CNRM-CM6-1-HR",2028,0
"SSP5 2085","CNRM-CM6-1-HR",2029,0
"SSP5 2085","CNRM-CM6-1-HR",2030,1
"SSP5 2085","CNRM-CM6-1-HR",2031,0
"SSP5 2085","CNRM-CM6-1-HR",2032,0
"SSP5 2085","CNRM-CM6-1-HR",2033,0
"SSP5 2085","CNRM-CM6-1-HR",2034,0
"SSP5 2085","CNRM-CM6-1-HR",2035,4
"SSP5 2085","CNRM-CM6-1-HR",2036,0
"SSP5 2085","CNRM-CM6-1-HR",2037,0
"SSP5 2085","CNRM-CM6-1-HR",2038,0
"SSP5 2085","CNRM-CM6-1-HR",2039,0
"SSP5 2085","CNRM-CM6-1-HR",2040,0
"SSP5 2085","CNRM-CM6-1-HR",2041,33
"SSP5 2085","CNRM-CM6-1-HR",2042,0
"SSP5 2085","CNRM-CM6-1-HR",2043,0
"SSP5 2085","CNRM-CM6-1-HR",2044,0
"SSP5 2085","CNRM-CM6-1-HR",2045,0
"SSP5 2085","CNRM-CM6-1-HR",2046,6
"SSP5 2085","CNRM-CM6-1-HR",2047,0
"SSP5 2085","CNRM-CM6-1-HR",2048,0
"SSP5 2085","CNRM-CM6-1-HR",2049,5
"SSP5 2085","CNRM-CM6-1-HR",2050,0
"SSP5 2085","CNRM-CM6-1-HR",2051,0
"SSP5 2085","CNRM-CM6-1-HR",2052,0
"SSP5 2085","CNRM-CM6-1-HR",2053,0
"SSP5 2085","CNRM-CM6-1-HR",2054,0
"SSP5 2085","CNRM-CM6-1-HR",2055,0
"SSP5 2085","CNRM-CM6-1-HR",2056,0
"SSP5 2085","CNRM-CM6-1-HR",2057,0
"SSP5 2085","CNRM-CM6-1-HR",2058,0
"SSP5 2085","CNRM-CM6-1-HR",2059,0
"SSP5 2085","CNRM-CM6-1-HR",2060,0
"SSP5 2085","CNRM-CM6-1-HR",2061,0
"SSP5 2085","CNRM-CM6-1-HR",2062,0
"SSP5 2085","CNRM-CM6-1-HR",2063,4
"SSP5 2085","CNRM-CM6-1-HR",2064,0
"SSP5 2085","CNRM-CM6-1-HR",2065,0
"SSP5 2085","CNRM-CM6-1-HR",2066,0
"SSP5 2085","CNRM-CM6-1-HR",2067,0
"SSP5 2085","CNRM-CM6-1-HR",2068,0
"SSP5 2085","CNRM-CM6-1-HR",2069,0
"SSP5 2085","CNRM-CM6-1-HR",2070,1
"SSP5 2085","CNRM-CM6-1-HR",2071,0
"SSP5 2085","CNRM-CM6-1-HR",2072,0
"SSP5 2085","CNRM-CM6-1-HR",2073,0
"SSP5 2085","CNRM-CM6-1-HR",2074,0
"SSP5 2085","CNRM-CM6-1-HR",2075,0
"SSP5 2085","CNRM-CM6-1-HR",2076,0
"SSP5 2085","CNRM-CM6-1-HR",2077,0
"SSP5 2085","CNRM-CM6-1-HR",2078,0
"SSP5 2085","CNRM-CM6-1-HR",2079,0
"SSP5 2085","CNRM-CM6-1-HR",2080,0
"SSP5 2085","CNRM-CM6-1-HR",2081,0
"SSP5 2085","CNRM-CM6-1-HR",2082,5
"SSP5 2085","CNRM-CM6-1-HR",2083,0
"SSP5 2085","CNRM-CM6-1-HR",2084,0
"SSP5 2085","CNRM-CM6-1-HR",2085,9
"SSP5 2085","CNRM-CM6-1-HR",2086,0
"SSP5 2085","CNRM-CM6-1-HR",2087,0
"SSP5 2085","CNRM-CM6-1-HR",2088,0
"SSP5 2085","CNRM-CM6-1-HR",2089,0
"SSP5 2085","CNRM-CM6-1-HR",2090,0
"SSP5 2085","CNRM-CM6-1-HR",2091,0
"SSP5 2085","CNRM-CM6-1-HR",2092,0
"SSP5 2085","CNRM-CM6-1-HR",2093,0
"SSP5 2085","CNRM-CM6-1-HR",2094,0
"SSP5 2085","CNRM-CM6-1-HR",2095,0
"SSP5 2085","CNRM-CM6-1-HR",2096,2
"SSP5 2085","CNRM-CM6-1-HR",2097,0
"SSP5 2085","CNRM-CM6-1-HR",2098,0
"SSP5 2085","CNRM-CM6-1-HR",2099,0
"SSP5 2085","CNRM-CM6-1-HR",2100,0
"SSP5 2085","CNRM-ESM2-1",2002,5
"SSP5 2085","CNRM-ESM2-1",2003,0
"SSP5 2085","CNRM-ESM2-1",2004,0
"SSP5 2085","CNRM-ESM2-1",2005,0
"SSP5 2085","CNRM-ESM2-1",2006,3
"SSP5 2085","CNRM-ESM2-1",2007,7
"SSP5 2085","CNRM-ESM2-1",2008,0
"SSP5 2085","CNRM-ESM2-1",2009,24
"SSP5 2085","CNRM-ESM2-1",2010,0
"SSP5 2085","CNRM-ESM2-1",2011,1
"SSP5 2085","CNRM-ESM2-1",2012,3
"SSP5 2085","CNRM-ESM2-1",2013,0
"SSP5 2085","CNRM-ESM2-1",2014,2
"SSP5 2085","CNRM-ESM2-1",2015,0
"SSP5 2085","CNRM-ESM2-1",2016,0
"SSP5 2085","CNRM-ESM2-1",2017,2
"SSP5 2085","CNRM-ESM2-1",2018,0
"SSP5 2085","CNRM-ESM2-1",2019,17
"SSP5 2085","CNRM-ESM2-1",2020,0
"SSP5 2085","CNRM-ESM2-1",2021,0
"SSP5 2085","CNRM-ESM2-1",2022,0
"SSP5 2085","CNRM-ESM2-1",2023,0
"SSP5 2085","CNRM-ESM2-1",2024,0
"SSP5 2085","CNRM-ESM2-1",2025,4
"SSP5 2085","CNRM-ESM2-1",2026,0
"SSP5 2085","CNRM-ESM2-1",2027,0
"SSP5 2085","CNRM-ESM2-1",2028,0
"SSP5 2085","CNRM-ESM2-1",2029,0
"SSP5 2085","CNRM-ESM2-1",2030,0
"SSP5 2085","CNRM-ESM2-1",2031,11
"SSP5 2085","CNRM-ESM2-1",2032,0
"SSP5 2085","CNRM-ESM2-1",2033,0
"SSP5 2085","CNRM-ESM2-1",2034,0
"SSP5 2085","CNRM-ESM2-1",2035,0
"SSP5 2085","CNRM-ESM2-1",2036,0
"SSP5 2085","CNRM-ESM2-1",2037,0
"SSP5 2085","CNRM-ESM2-1",2038,0
"SSP5 2085","CNRM-ESM2-1",2039,1
"SSP5 2085","CNRM-ESM2-1",2040,0
"SSP5 2085","CNRM-ESM2-1",2041,0
"SSP5 2085","CNRM-ESM2-1",2042,0
"SSP5 2085","CNRM-ESM2-1",2043,0
"SSP5 2085","CNRM-ESM2-1",2044,3
"SSP5 2085","CNRM-ESM2-1",2045,0
"SSP5 2085","CNRM-ESM2-1",2046,0
"SSP5 2085","CNRM-ESM2-1",2047,0
"SSP5 2085","CNRM-ESM2-1",2048,2
"SSP5 2085","CNRM-ESM2-1",2049,11
"SSP5 2085","CNRM-ESM2-1",2050,0
"SSP5 2085","CNRM-ESM2-1",2051,0
"SSP5 2085","CNRM-ESM2-1",2052,0
"SSP5 2085","CNRM-ESM2-1",2053,0
"SSP5 2085","CNRM-ESM2-1",2054,0
"SSP5 2085","CNRM-ESM2-1",2055,5
"SSP5 2085","CNRM-ESM2-1",2056,0
"SSP5 2085","CNRM-ESM2-1",2057,0
"SSP5 2085","CNRM-ESM2-1",2058,0
"SSP5 2085","CNRM-ESM2-1",2059,1
"SSP5 2085","CNRM-ESM2-1",2060,0
"SSP5 2085","CNRM-ESM2-1",2061,0
"SSP5 2085","CNRM-ESM2-1",2062,0
"SSP5 2085","CNRM-ESM2-1",2063,7
"SSP5 2085","CNRM-ESM2-1",2064,22
"SSP5 2085","CNRM-ESM2-1",2065,0
"SSP5 2085","CNRM-ESM2-1",2066,0
"SSP5 2085","CNRM-ESM2-1",2067,0
"SSP5 2085","CNRM-ESM2-1",2068,0
"SSP5 2085","CNRM-ESM2-1",2069,0
"SSP5 2085","CNRM-ESM2-1",2070,21
"SSP5 2085","CNRM-ESM2-1",2071,0
"SSP5 2085","CNRM-ESM2-1",2072,0
"SSP5 2085","CNRM-ESM2-1",2073,0
"SSP5 2085","CNRM-ESM2-1",2074,0
"SSP5 2085","CNRM-ESM2-1",2075,0
"SSP5 2085","CNRM-ESM2-1",2076,0
"SSP5 2085","CNRM-ESM2-1",2077,0
"SSP5 2085","CNRM-ESM2-1",2078,11
"SSP5 2085","CNRM-ESM2-1",2079,0
"SSP5 2085","CNRM-ESM2-1",2080,0
"SSP5 2085","CNRM-ESM2-1",2081,2
"SSP5 2085","CNRM-ESM2-1",2082,0
"SSP5 2085","CNRM-ESM2-1",2083,0
"SSP5 2085","CNRM-ESM2-1",2084,0
"SSP5 2085","CNRM-ESM2-1",2085,0
"SSP5 2085","CNRM-ESM2-1",2086,0
"SSP5 2085","CNRM-ESM2-1",2087,0
"SSP5 2085","CNRM-ESM2-1",2088,0
"SSP5 2085","CNRM-ESM2-1",2089,1
"SSP5 2085","CNRM-ESM2-1",2090,0
"SSP5 2085","CNRM-ESM2-1",2091,0
"SSP5 2085","CNRM-ESM2-1",2092,0
"SSP5 2085","CNRM-ESM2-1",2093,0
"SSP5 2085","CNRM-ESM2-1",2094,0
"SSP5 2085","CNRM-ESM2-1",2095,0
"SSP5 2085","CNRM-ESM2-1",2096,0
"SSP5 2085","CNRM-ESM2-1",2097,0
"SSP5 2085","CNRM-ESM2-1",2098,0
"SSP5 2085","CNRM-ESM2-1",2099,0
"SSP5 2085","CNRM-ESM2-1",2100,1
"SSP5 2085","EC-Earth3-CC",2002,0
"SSP5 2085","EC-Earth3-CC",2003,0
"SSP5 2085","EC-Earth3-CC",2004,0
"SSP5 2085","EC-Earth3-CC",2005,4
"SSP5 2085","EC-Earth3-CC",2006,0
"SSP5 2085","EC-Earth3-CC",2007,0
"SSP5 2085","EC-Earth3-CC",2008,0
"SSP5 2085","EC-Earth3-CC",2009,10
"SSP5 2085","EC-Earth3-CC",2010,0
"SSP5 2085","EC-Earth3-CC",2011,0
"SSP5 2085","EC-Earth3-CC",2012,0
"SSP5 2085","EC-Earth3-CC",2013,0
"SSP5 2085","EC-Earth3-CC",2014,0
"SSP5 2085","EC-Earth3-CC",2015,4
"SSP5 2085","EC-Earth3-CC",2016,0
"SSP5 2085","EC-Earth3-CC",2017,0
"SSP5 2085","EC-Earth3-CC",2018,0
"SSP5 2085","EC-Earth3-CC",2019,17
"SSP5 2085","EC-Earth3-CC",2020,0
"SSP5 2085","EC-Earth3-CC",2021,0
"SSP5 2085","EC-Earth3-CC",2022,0
"SSP5 2085","EC-Earth3-CC",2023,0
"SSP5 2085","EC-Earth3-CC",2024,0
"SSP5 2085","EC-Earth3-CC",2025,0
"SSP5 2085","EC-Earth3-CC",2026,0
"SSP5 2085","EC-Earth3-CC",2027,3
"SSP5 2085","EC-Earth3-CC",2028,0
"SSP5 2085","EC-Earth3-CC",2029,0
"SSP5 2085","EC-Earth3-CC",2030,1
"SSP5 2085","EC-Earth3-CC",2031,0
"SSP5 2085","EC-Earth3-CC",2032,0
"SSP5 2085","EC-Earth3-CC",2033,0
"SSP5 2085","EC-Earth3-CC",2034,0
"SSP5 2085","EC-Earth3-CC",2035,0
"SSP5 2085","EC-Earth3-CC",2036,0
"SSP5 2085","EC-Earth3-CC",2037,0
"SSP5 2085","EC-Earth3-CC",2038,0
"SSP5 2085","EC-Earth3-CC",2039,0
"SSP5 2085","EC-Earth3-CC",2040,0
"SSP5 2085","EC-Earth3-CC",2041,37
"SSP5 2085","EC-Earth3-CC",2042,0
"SSP5 2085","EC-Earth3-CC",2043,0
"SSP5 2085","EC-Earth3-CC",2044,0
"SSP5 2085","EC-Earth3-CC",2045,0
"SSP5 2085","EC-Earth3-CC",2046,4
"SSP5 2085","EC-Earth3-CC",2047,0
"SSP5 2085","EC-Earth3-CC",2048,0
"SSP5 2085","EC-Earth3-CC",2049,3
"SSP5 2085","EC-Earth3-CC",2050,0
"SSP5 2085","EC-Earth3-CC",2051,0
"SSP5 2085","EC-Earth3-CC",2052,0
"SSP5 2085","EC-Earth3-CC",2053,0
"SSP5 2085","EC-Earth3-CC",2054,0
"SSP5 2085","EC-Earth3-CC",2055,0
"SSP5 2085","EC-Earth3-CC",2056,0
"SSP5 2085","EC-Earth3-CC",2057,2
"SSP5 2085","EC-Earth3-CC",2058,0
"SSP5 2085","EC-Earth3-CC",2059,0
"SSP5 2085","EC-Earth3-CC",2060,0
"SSP5 2085","EC-Earth3-CC",2061,0
"SSP5 2085","EC-Earth3-CC",2062,0
"SSP5 2085","EC-Earth3-CC",2063,0
"SSP5 2085","EC-Earth3-CC",2064,6
"SSP5 2085","EC-Earth3-CC",2065,0
"SSP5 2085","EC-Earth3-CC",2066,0
"SSP5 2085","EC-Earth3-CC",2067,0
"SSP5 2085","EC-Earth3-CC",2068,0
"SSP5 2085","EC-Earth3-CC",2069,0
"SSP5 2085","EC-Earth3-CC",2070,8
"SSP5 2085","EC-Earth3-CC",2071,0
"SSP5 2085","EC-Earth3-CC",2072,0
"SSP5 2085","EC-Earth3-CC",2073,0
"SSP5 2085","EC-Earth3-CC",2074,0
"SSP5 2085","EC-Earth3-CC",2075,0
"SSP5 2085","EC-Earth3-CC",2076,0
"SSP5 2085","EC-Earth3-CC",2077,0
"SSP5 2085","EC-Earth3-CC",2078,7
"SSP5 2085","EC-Earth3-CC",2079,0
"SSP5 2085","EC-Earth3-CC",2080,0
"SSP5 2085","EC-Earth3-CC",2081,0
"SSP5 2085","EC-Earth3-CC",2082,0
"SSP5 2085","EC-Earth3-CC",2083,0
"SSP5 2085","EC-Earth3-CC",2084,0
"SSP5 2085","EC-Earth3-CC",2085,0
"SSP5 2085","EC-Earth3-CC",2086,0
"SSP5 2085","EC-Earth3-CC",2087,0
"SSP5 2085","EC-Earth3-CC",2088,0
"SSP5 2085","EC-Earth3-CC",2089,0
"SSP5 2085","EC-Earth3-CC",2090,0
"SSP5 2085","EC-Earth3-CC",2091,0
"SSP5 2085","EC-Earth3-CC",2092,2
"SSP5 2085","EC-Earth3-CC",2093,0
"SSP5 2085","EC-Earth3-CC",2094,0
"SSP5 2085","EC-Earth3-CC",2095,0
"SSP5 2085","EC-Earth3-CC",2096,0
"SSP5 2085","EC-Earth3-CC",2097,0
"SSP5 2085","EC-Earth3-CC",2098,0
"SSP5 2085","EC-Earth3-CC",2099,0
"SSP5 2085","EC-Earth3-CC",2100,0
"SSP5 2085","EC-Earth3-Veg-LR",2002,0
"SSP5 2085","EC-Earth3-Veg-LR",2003,0
"SSP5 2085","EC-Earth3-Veg-LR",2004,0
"SSP5 2085","EC-Earth3-Veg-LR",2005,0
"SSP5 2085","EC-Earth3-Veg-LR",2006,0
"SSP5 2085","EC-Earth3-Veg-LR",2007,1
"SSP5 2085","EC-Earth3-Veg-LR",2008,0
"SSP5 2085","EC-Earth3-Veg-LR",2009,5
"SSP5 2085","EC-Earth3-Veg-LR",2010,0
"SSP5 2085","EC-Earth3-Veg-LR",2011,0
"SSP5 2085","EC-Earth3-Veg-LR",2012,0
"SSP5 2085","EC-Earth3-Veg-LR",2013,0
"SSP5 2085","EC-Earth3-Veg-LR",2014,0
"SSP5 2085","EC-Earth3-Veg-LR",2015,0
"SSP5 2085","EC-Earth3-Veg-LR",2016,0
"SSP5 2085","EC-Earth3-Veg-LR",2017,0
"SSP5 2085","EC-Earth3-Veg-LR",2018,5
"SSP5 2085","EC-Earth3-Veg-LR",2019,0
"SSP5 2085","EC-Earth3-Veg-LR",2020,0
"SSP5 2085","EC-Earth3-Veg-LR",2021,0
"SSP5 2085","EC-Earth3-Veg-LR",2022,6
"SSP5 2085","EC-Earth3-Veg-LR",2023,0
"SSP5 2085","EC-Earth3-Veg-LR",2024,0
"SSP5 2085","EC-Earth3-Veg-LR",2025,0
"SSP5 2085","EC-Earth3-Veg-LR",2026,0
"SSP5 2085","EC-Earth3-Veg-LR",2027,0
"SSP5 2085","EC-Earth3-Veg-LR",2028,0
"SSP5 2085","EC-Earth3-Veg-LR",2029,0
"SSP5 2085","EC-Earth3-Veg-LR",2030,0
"SSP5 2085","EC-Earth3-Veg-LR",2031,0
"SSP5 2085","EC-Earth3-Veg-LR",2032,0
"SSP5 2085","EC-Earth3-Veg-LR",2033,0
"SSP5 2085","EC-Earth3-Veg-LR",2034,0
"SSP5 2085","EC-Earth3-Veg-LR",2035,0
"SSP5 2085","EC-Earth3-Veg-LR",2036,0
"SSP5 2085","EC-Earth3-Veg-LR",2037,0
"SSP5 2085","EC-Earth3-Veg-LR",2038,0
"SSP5 2085","EC-Earth3-Veg-LR",2039,0
"SSP5 2085","EC-Earth3-Veg-LR",2040,0
"SSP5 2085","EC-Earth3-Veg-LR",2041,0
"SSP5 2085","EC-Earth3-Veg-LR",2042,0
"SSP5 2085","EC-Earth3-Veg-LR",2043,0
"SSP5 2085","EC-Earth3-Veg-LR",2044,0
"SSP5 2085","EC-Earth3-Veg-LR",2045,0
"SSP5 2085","EC-Earth3-Veg-LR",2046,4
"SSP5 2085","EC-Earth3-Veg-LR",2047,0
"SSP5 2085","EC-Earth3-Veg-LR",2048,0
"SSP5 2085","EC-Earth3-Veg-LR",2049,0
"SSP5 2085","EC-Earth3-Veg-LR",2050,0
"SSP5 2085","EC-Earth3-Veg-LR",2051,0
"SSP5 2085","EC-Earth3-Veg-LR",2052,0
"SSP5 2085","EC-Earth3-Veg-LR",2053,0
"SSP5 2085","EC-Earth3-Veg-LR",2054,0
"SSP5 2085","EC-Earth3-Veg-LR",2055,0
"SSP5 2085","EC-Earth3-Veg-LR",2056,0
"SSP5 2085","EC-Earth3-Veg-LR",2057,2
"SSP5 2085","EC-Earth3-Veg-LR",2058,0
"SSP5 2085","EC-Earth3-Veg-LR",2059,0
"SSP5 2085","EC-Earth3-Veg-LR",2060,0
"SSP5 2085","EC-Earth3-Veg-LR",2061,0
"SSP5 2085","EC-Earth3-Veg-LR",2062,0
"SSP5 2085","EC-Earth3-Veg-LR",2063,4
"SSP5 2085","EC-Earth3-Veg-LR",2064,0
"SSP5 2085","EC-Earth3-Veg-LR",2065,0
"SSP5 2085","EC-Earth3-Veg-LR",2066,0
"SSP5 2085","EC-Earth3-Veg-LR",2067,0
"SSP5 2085","EC-Earth3-Veg-LR",2068,0
"SSP5 2085","EC-Earth3-Veg-LR",2069,0
"SSP5 2085","EC-Earth3-Veg-LR",2070,0
"SSP5 2085","EC-Earth3-Veg-LR",2071,0
"SSP5 2085","EC-Earth3-Veg-LR",2072,0
"SSP5 2085","EC-Earth3-Veg-LR",2073,0
"SSP5 2085","EC-Earth3-Veg-LR",2074,0
"SSP5 2085","EC-Earth3-Veg-LR",2075,0
"SSP5 2085","EC-Earth3-Veg-LR",2076,0
"SSP5 2085","EC-Earth3-Veg-LR",2077,0
"SSP5 2085","EC-Earth3-Veg-LR",2078,1
"SSP5 2085","EC-Earth3-Veg-LR",2079,0
"SSP5 2085","EC-Earth3-Veg-LR",2080,0
"SSP5 2085","EC-Earth3-Veg-LR",2081,0
"SSP5 2085","EC-Earth3-Veg-LR",2082,0
"SSP5 2085","EC-Earth3-Veg-LR",2083,0
"SSP5 2085","EC-Earth3-Veg-LR",2084,0
"SSP5 2085","EC-Earth3-Veg-LR",2085,0
"SSP5 2085","EC-Earth3-Veg-LR",2086,0
"SSP5 2085","EC-Earth3-Veg-LR",2087,8
"SSP5 2085","EC-Earth3-Veg-LR",2088,0
"SSP5 2085","EC-Earth3-Veg-LR",2089,0
"SSP5 2085","EC-Earth3-Veg-LR",2090,0
"SSP5 2085","EC-Earth3-Veg-LR",2091,0
"SSP5 2085","EC-Earth3-Veg-LR",2092,0
"SSP5 2085","EC-Earth3-Veg-LR",2093,0
"SSP5 2085","EC-Earth3-Veg-LR",2094,0
"SSP5 2085","EC-Earth3-Veg-LR",2095,0
"SSP5 2085","EC-Earth3-Veg-LR",2096,0
"SSP5 2085","EC-Earth3-Veg-LR",2097,0
"SSP5 2085","EC-Earth3-Veg-LR",2098,0
"SSP5 2085","EC-Earth3-Veg-LR",2099,0
"SSP5 2085","EC-Earth3-Veg-LR",2100,0
"SSP5 2085","FGOALS-g3",2002,6
"SSP5 2085","FGOALS-g3",2003,1
"SSP5 2085","FGOALS-g3",2004,11
"SSP5 2085","FGOALS-g3",2005,0
"SSP5 2085","FGOALS-g3",2006,1
"SSP5 2085","FGOALS-g3",2007,4
"SSP5 2085","FGOALS-g3",2008,0
"SSP5 2085","FGOALS-g3",2009,16
"SSP5 2085","FGOALS-g3",2010,0
"SSP5 2085","FGOALS-g3",2011,0
"SSP5 2085","FGOALS-g3",2012,0
"SSP5 2085","FGOALS-g3",2013,0
"SSP5 2085","FGOALS-g3",2014,0
"SSP5 2085","FGOALS-g3",2015,5
"SSP5 2085","FGOALS-g3",2016,0
"SSP5 2085","FGOALS-g3",2017,0
"SSP5 2085","FGOALS-g3",2018,7
"SSP5 2085","FGOALS-g3",2019,31
"SSP5 2085","FGOALS-g3",2020,0
"SSP5 2085","FGOALS-g3",2021,0
"SSP5 2085","FGOALS-g3",2022,0
"SSP5 2085","FGOALS-g3",2023,0
"SSP5 2085","FGOALS-g3",2024,0
"SSP5 2085","FGOALS-g3",2025,4
"SSP5 2085","FGOALS-g3",2026,0
"SSP5 2085","FGOALS-g3",2027,0
"SSP5 2085","FGOALS-g3",2028,0
"SSP5 2085","FGOALS-g3",2029,0
"SSP5 2085","FGOALS-g3",2030,2
"SSP5 2085","FGOALS-g3",2031,3
"SSP5 2085","FGOALS-g3",2032,0
"SSP5 2085","FGOALS-g3",2033,0
"SSP5 2085","FGOALS-g3",2034,0
"SSP5 2085","FGOALS-g3",2035,0
"SSP5 2085","FGOALS-g3",2036,0
"SSP5 2085","FGOALS-g3",2037,0
"SSP5 2085","FGOALS-g3",2038,0
"SSP5 2085","FGOALS-g3",2039,3
"SSP5 2085","FGOALS-g3",2040,0
"SSP5 2085","FGOALS-g3",2041,0
"SSP5 2085","FGOALS-g3",2042,0
"SSP5 2085","FGOALS-g3",2043,2
"SSP5 2085","FGOALS-g3",2044,1
"SSP5 2085","FGOALS-g3",2045,0
"SSP5 2085","FGOALS-g3",2046,6
"SSP5 2085","FGOALS-g3",2047,0
"SSP5 2085","FGOALS-g3",2048,5
"SSP5 2085","FGOALS-g3",2049,4
"SSP5 2085","FGOALS-g3",2050,0
"SSP5 2085","FGOALS-g3",2051,0
"SSP5 2085","FGOALS-g3",2052,0
"SSP5 2085","FGOALS-g3",2053,0
