"SSP_Time","GCM","Year","Pheno"
"SSP5 2050","CNRM-ESM2-1",2074,99.4583333333333
"SSP5 2050","CNRM-ESM2-1",2075,101.833333333333
"SSP5 2050","CNRM-ESM2-1",2076,108.291666666667
"SSP5 2050","CNRM-ESM2-1",2077,98.125
"SSP5 2050","CNRM-ESM2-1",2078,113.958333333333
"SSP5 2050","CNRM-ESM2-1",2079,94.0416666666667
"SSP5 2050","CNRM-ESM2-1",2080,95.2916666666667
"SSP5 2050","CNRM-ESM2-1",2081,78.125
"SSP5 2050","CNRM-ESM2-1",2082,110.208333333333
"SSP5 2050","CNRM-ESM2-1",2083,127.958333333333
"SSP5 2050","CNRM-ESM2-1",2084,95.2916666666667
"SSP5 2050","CNRM-ESM2-1",2085,106.5
"SSP5 2050","CNRM-ESM2-1",2086,114.166666666667
"SSP5 2050","CNRM-ESM2-1",2087,109.208333333333
"SSP5 2050","CNRM-ESM2-1",2088,94.2083333333333
"SSP5 2050","CNRM-ESM2-1",2089,105.958333333333
"SSP5 2050","CNRM-ESM2-1",2090,111.25
"SSP5 2050","CNRM-ESM2-1",2091,117.25
"SSP5 2050","CNRM-ESM2-1",2092,108.458333333333
"SSP5 2050","CNRM-ESM2-1",2093,114.208333333333
"SSP5 2050","CNRM-ESM2-1",2094,106.5
"SSP5 2050","CNRM-ESM2-1",2095,126.416666666667
"SSP5 2050","CNRM-ESM2-1",2096,89
"SSP5 2050","CNRM-ESM2-1",2097,123.333333333333
"SSP5 2050","CNRM-ESM2-1",2098,114.291666666667
"SSP5 2050","CNRM-ESM2-1",2099,108.083333333333
"SSP5 2050","CNRM-ESM2-1",2100,99.4166666666667
"SSP5 2050","EC-Earth3-CC",2001,NA
"SSP5 2050","EC-Earth3-CC",2002,113.166666666667
"SSP5 2050","EC-Earth3-CC",2003,110.666666666667
"SSP5 2050","EC-Earth3-CC",2004,103.125
"SSP5 2050","EC-Earth3-CC",2005,98.2083333333333
"SSP5 2050","EC-Earth3-CC",2006,94.2916666666667
"SSP5 2050","EC-Earth3-CC",2007,101.041666666667
"SSP5 2050","EC-Earth3-CC",2008,105
"SSP5 2050","EC-Earth3-CC",2009,100.875
"SSP5 2050","EC-Earth3-CC",2010,99.375
"SSP5 2050","EC-Earth3-CC",2011,99.2083333333333
"SSP5 2050","EC-Earth3-CC",2012,108.25
"SSP5 2050","EC-Earth3-CC",2013,103.625
"SSP5 2050","EC-Earth3-CC",2014,106.125
"SSP5 2050","EC-Earth3-CC",2015,124.291666666667
"SSP5 2050","EC-Earth3-CC",2016,109.333333333333
"SSP5 2050","EC-Earth3-CC",2017,104.125
"SSP5 2050","EC-Earth3-CC",2018,104.25
"SSP5 2050","EC-Earth3-CC",2019,122.25
"SSP5 2050","EC-Earth3-CC",2020,101
"SSP5 2050","EC-Earth3-CC",2021,99.9166666666667
"SSP5 2050","EC-Earth3-CC",2022,96.875
"SSP5 2050","EC-Earth3-CC",2023,104.958333333333
"SSP5 2050","EC-Earth3-CC",2024,103.291666666667
"SSP5 2050","EC-Earth3-CC",2025,105.375
"SSP5 2050","EC-Earth3-CC",2026,89.25
"SSP5 2050","EC-Earth3-CC",2027,90.375
"SSP5 2050","EC-Earth3-CC",2028,92.5416666666667
"SSP5 2050","EC-Earth3-CC",2029,97.1666666666667
"SSP5 2050","EC-Earth3-CC",2030,111.625
"SSP5 2050","EC-Earth3-CC",2031,99.2916666666667
"SSP5 2050","EC-Earth3-CC",2032,99.3333333333333
"SSP5 2050","EC-Earth3-CC",2033,104.833333333333
"SSP5 2050","EC-Earth3-CC",2034,106.208333333333
"SSP5 2050","EC-Earth3-CC",2035,114.083333333333
"SSP5 2050","EC-Earth3-CC",2036,104
"SSP5 2050","EC-Earth3-CC",2037,114.333333333333
"SSP5 2050","EC-Earth3-CC",2038,110.833333333333
"SSP5 2050","EC-Earth3-CC",2039,126
"SSP5 2050","EC-Earth3-CC",2040,105.333333333333
"SSP5 2050","EC-Earth3-CC",2041,100.041666666667
"SSP5 2050","EC-Earth3-CC",2042,110.208333333333
"SSP5 2050","EC-Earth3-CC",2043,105.916666666667
"SSP5 2050","EC-Earth3-CC",2044,99.375
"SSP5 2050","EC-Earth3-CC",2045,110.375
"SSP5 2050","EC-Earth3-CC",2046,119.083333333333
"SSP5 2050","EC-Earth3-CC",2047,100.958333333333
"SSP5 2050","EC-Earth3-CC",2048,107.333333333333
"SSP5 2050","EC-Earth3-CC",2049,109.541666666667
"SSP5 2050","EC-Earth3-CC",2050,106.083333333333
"SSP5 2050","EC-Earth3-CC",2051,122.291666666667
"SSP5 2050","EC-Earth3-CC",2052,119.125
"SSP5 2050","EC-Earth3-CC",2053,103.208333333333
"SSP5 2050","EC-Earth3-CC",2054,104.875
"SSP5 2050","EC-Earth3-CC",2055,93.7916666666667
"SSP5 2050","EC-Earth3-CC",2056,100
"SSP5 2050","EC-Earth3-CC",2057,108.958333333333
"SSP5 2050","EC-Earth3-CC",2058,99.9166666666667
"SSP5 2050","EC-Earth3-CC",2059,104.625
"SSP5 2050","EC-Earth3-CC",2060,106.25
"SSP5 2050","EC-Earth3-CC",2061,110.375
"SSP5 2050","EC-Earth3-CC",2062,110.583333333333
"SSP5 2050","EC-Earth3-CC",2063,104
"SSP5 2050","EC-Earth3-CC",2064,117.25
"SSP5 2050","EC-Earth3-CC",2065,94.125
"SSP5 2050","EC-Earth3-CC",2066,97
"SSP5 2050","EC-Earth3-CC",2067,98.7916666666667
"SSP5 2050","EC-Earth3-CC",2068,103.875
"SSP5 2050","EC-Earth3-CC",2069,98.2916666666667
"SSP5 2050","EC-Earth3-CC",2070,109
"SSP5 2050","EC-Earth3-CC",2071,103.791666666667
"SSP5 2050","EC-Earth3-CC",2072,108.291666666667
"SSP5 2050","EC-Earth3-CC",2073,94.4166666666667
"SSP5 2050","EC-Earth3-CC",2074,100.125
"SSP5 2050","EC-Earth3-CC",2075,101.333333333333
"SSP5 2050","EC-Earth3-CC",2076,109.083333333333
"SSP5 2050","EC-Earth3-CC",2077,100.416666666667
"SSP5 2050","EC-Earth3-CC",2078,113.958333333333
"SSP5 2050","EC-Earth3-CC",2079,94.4166666666667
"SSP5 2050","EC-Earth3-CC",2080,96.375
"SSP5 2050","EC-Earth3-CC",2081,79.9166666666667
"SSP5 2050","EC-Earth3-CC",2082,109.666666666667
"SSP5 2050","EC-Earth3-CC",2083,126.666666666667
"SSP5 2050","EC-Earth3-CC",2084,96.125
"SSP5 2050","EC-Earth3-CC",2085,108
"SSP5 2050","EC-Earth3-CC",2086,114.083333333333
"SSP5 2050","EC-Earth3-CC",2087,108.666666666667
"SSP5 2050","EC-Earth3-CC",2088,94.25
"SSP5 2050","EC-Earth3-CC",2089,105.416666666667
"SSP5 2050","EC-Earth3-CC",2090,111.041666666667
"SSP5 2050","EC-Earth3-CC",2091,116.416666666667
"SSP5 2050","EC-Earth3-CC",2092,108.125
"SSP5 2050","EC-Earth3-CC",2093,114
"SSP5 2050","EC-Earth3-CC",2094,105.416666666667
"SSP5 2050","EC-Earth3-CC",2095,126.125
"SSP5 2050","EC-Earth3-CC",2096,89.5
"SSP5 2050","EC-Earth3-CC",2097,123.25
"SSP5 2050","EC-Earth3-CC",2098,114.125
"SSP5 2050","EC-Earth3-CC",2099,107.541666666667
"SSP5 2050","EC-Earth3-CC",2100,100.25
"SSP5 2050","EC-Earth3-Veg-LR",2001,NA
"SSP5 2050","EC-Earth3-Veg-LR",2002,109.208333333333
"SSP5 2050","EC-Earth3-Veg-LR",2003,105.125
"SSP5 2050","EC-Earth3-Veg-LR",2004,98.4166666666667
"SSP5 2050","EC-Earth3-Veg-LR",2005,95.0833333333333
"SSP5 2050","EC-Earth3-Veg-LR",2006,93.3333333333333
"SSP5 2050","EC-Earth3-Veg-LR",2007,96.3333333333333
"SSP5 2050","EC-Earth3-Veg-LR",2008,103.041666666667
"SSP5 2050","EC-Earth3-Veg-LR",2009,99
"SSP5 2050","EC-Earth3-Veg-LR",2010,97.2916666666667
"SSP5 2050","EC-Earth3-Veg-LR",2011,93.6666666666667
"SSP5 2050","EC-Earth3-Veg-LR",2012,106.333333333333
"SSP5 2050","EC-Earth3-Veg-LR",2013,99.1666666666667
"SSP5 2050","EC-Earth3-Veg-LR",2014,104.166666666667
"SSP5 2050","EC-Earth3-Veg-LR",2015,118.166666666667
"SSP5 2050","EC-Earth3-Veg-LR",2016,107.666666666667
"SSP5 2050","EC-Earth3-Veg-LR",2017,102.208333333333
"SSP5 2050","EC-Earth3-Veg-LR",2018,98.9583333333333
"SSP5 2050","EC-Earth3-Veg-LR",2019,119.375
"SSP5 2050","EC-Earth3-Veg-LR",2020,99
"SSP5 2050","EC-Earth3-Veg-LR",2021,94.1666666666667
"SSP5 2050","EC-Earth3-Veg-LR",2022,95.375
"SSP5 2050","EC-Earth3-Veg-LR",2023,102.958333333333
"SSP5 2050","EC-Earth3-Veg-LR",2024,100.833333333333
"SSP5 2050","EC-Earth3-Veg-LR",2025,91.9583333333333
"SSP5 2050","EC-Earth3-Veg-LR",2026,82.6666666666667
"SSP5 2050","EC-Earth3-Veg-LR",2027,88.25
"SSP5 2050","EC-Earth3-Veg-LR",2028,88.125
"SSP5 2050","EC-Earth3-Veg-LR",2029,94.1666666666667
"SSP5 2050","EC-Earth3-Veg-LR",2030,107.75
"SSP5 2050","EC-Earth3-Veg-LR",2031,97.2083333333333
"SSP5 2050","EC-Earth3-Veg-LR",2032,94.9166666666667
"SSP5 2050","EC-Earth3-Veg-LR",2033,102.083333333333
"SSP5 2050","EC-Earth3-Veg-LR",2034,103.916666666667
"SSP5 2050","EC-Earth3-Veg-LR",2035,112
"SSP5 2050","EC-Earth3-Veg-LR",2036,101.458333333333
"SSP5 2050","EC-Earth3-Veg-LR",2037,112.291666666667
"SSP5 2050","EC-Earth3-Veg-LR",2038,109.166666666667
"SSP5 2050","EC-Earth3-Veg-LR",2039,124.125
"SSP5 2050","EC-Earth3-Veg-LR",2040,96.2083333333333
"SSP5 2050","EC-Earth3-Veg-LR",2041,90.625
"SSP5 2050","EC-Earth3-Veg-LR",2042,106.208333333333
"SSP5 2050","EC-Earth3-Veg-LR",2043,103.375
"SSP5 2050","EC-Earth3-Veg-LR",2044,95.2916666666667
"SSP5 2050","EC-Earth3-Veg-LR",2045,108.958333333333
"SSP5 2050","EC-Earth3-Veg-LR",2046,117.458333333333
"SSP5 2050","EC-Earth3-Veg-LR",2047,99.4166666666667
"SSP5 2050","EC-Earth3-Veg-LR",2048,105
"SSP5 2050","EC-Earth3-Veg-LR",2049,108.125
"SSP5 2050","EC-Earth3-Veg-LR",2050,102.958333333333
"SSP5 2050","EC-Earth3-Veg-LR",2051,120.166666666667
"SSP5 2050","EC-Earth3-Veg-LR",2052,117.208333333333
"SSP5 2050","EC-Earth3-Veg-LR",2053,98.0416666666667
"SSP5 2050","EC-Earth3-Veg-LR",2054,98.125
"SSP5 2050","EC-Earth3-Veg-LR",2055,91.25
"SSP5 2050","EC-Earth3-Veg-LR",2056,96.4166666666667
"SSP5 2050","EC-Earth3-Veg-LR",2057,104.125
"SSP5 2050","EC-Earth3-Veg-LR",2058,98.5416666666667
"SSP5 2050","EC-Earth3-Veg-LR",2059,102.041666666667
"SSP5 2050","EC-Earth3-Veg-LR",2060,103.375
"SSP5 2050","EC-Earth3-Veg-LR",2061,105.916666666667
"SSP5 2050","EC-Earth3-Veg-LR",2062,109.416666666667
"SSP5 2050","EC-Earth3-Veg-LR",2063,102.208333333333
"SSP5 2050","EC-Earth3-Veg-LR",2064,115.208333333333
"SSP5 2050","EC-Earth3-Veg-LR",2065,89.625
"SSP5 2050","EC-Earth3-Veg-LR",2066,95.0833333333333
"SSP5 2050","EC-Earth3-Veg-LR",2067,95.2916666666667
"SSP5 2050","EC-Earth3-Veg-LR",2068,100.041666666667
"SSP5 2050","EC-Earth3-Veg-LR",2069,98.125
"SSP5 2050","EC-Earth3-Veg-LR",2070,95.25
"SSP5 2050","EC-Earth3-Veg-LR",2071,98.125
"SSP5 2050","EC-Earth3-Veg-LR",2072,104.291666666667
"SSP5 2050","EC-Earth3-Veg-LR",2073,91.75
"SSP5 2050","EC-Earth3-Veg-LR",2074,98.375
"SSP5 2050","EC-Earth3-Veg-LR",2075,99.7916666666667
"SSP5 2050","EC-Earth3-Veg-LR",2076,104.166666666667
"SSP5 2050","EC-Earth3-Veg-LR",2077,97
"SSP5 2050","EC-Earth3-Veg-LR",2078,112.291666666667
"SSP5 2050","EC-Earth3-Veg-LR",2079,91.5
"SSP5 2050","EC-Earth3-Veg-LR",2080,94.2916666666667
"SSP5 2050","EC-Earth3-Veg-LR",2081,75.1666666666667
"SSP5 2050","EC-Earth3-Veg-LR",2082,108.541666666667
"SSP5 2050","EC-Earth3-Veg-LR",2083,121.041666666667
"SSP5 2050","EC-Earth3-Veg-LR",2084,93.2083333333333
"SSP5 2050","EC-Earth3-Veg-LR",2085,104.166666666667
"SSP5 2050","EC-Earth3-Veg-LR",2086,110.333333333333
"SSP5 2050","EC-Earth3-Veg-LR",2087,108.125
"SSP5 2050","EC-Earth3-Veg-LR",2088,93.1666666666667
"SSP5 2050","EC-Earth3-Veg-LR",2089,103.25
"SSP5 2050","EC-Earth3-Veg-LR",2090,106.25
"SSP5 2050","EC-Earth3-Veg-LR",2091,114.916666666667
"SSP5 2050","EC-Earth3-Veg-LR",2092,107
"SSP5 2050","EC-Earth3-Veg-LR",2093,111.041666666667
"SSP5 2050","EC-Earth3-Veg-LR",2094,104.208333333333
"SSP5 2050","EC-Earth3-Veg-LR",2095,124.166666666667
"SSP5 2050","EC-Earth3-Veg-LR",2096,86.0416666666667
"SSP5 2050","EC-Earth3-Veg-LR",2097,121.916666666667
"SSP5 2050","EC-Earth3-Veg-LR",2098,106.5
"SSP5 2050","EC-Earth3-Veg-LR",2099,104.208333333333
"SSP5 2050","EC-Earth3-Veg-LR",2100,95.25
"SSP5 2050","FGOALS-g3",2001,NA
"SSP5 2050","FGOALS-g3",2002,94.2083333333333
"SSP5 2050","FGOALS-g3",2003,95
"SSP5 2050","FGOALS-g3",2004,91.3333333333333
"SSP5 2050","FGOALS-g3",2005,82.3333333333333
"SSP5 2050","FGOALS-g3",2006,92.2083333333333
"SSP5 2050","FGOALS-g3",2007,90.1666666666667
"SSP5 2050","FGOALS-g3",2008,95.375
"SSP5 2050","FGOALS-g3",2009,85.9583333333333
"SSP5 2050","FGOALS-g3",2010,89.125
"SSP5 2050","FGOALS-g3",2011,84.0833333333333
"SSP5 2050","FGOALS-g3",2012,102.333333333333
"SSP5 2050","FGOALS-g3",2013,88.5833333333333
"SSP5 2050","FGOALS-g3",2014,92.9166666666667
"SSP5 2050","FGOALS-g3",2015,96.9583333333333
"SSP5 2050","FGOALS-g3",2016,97
"SSP5 2050","FGOALS-g3",2017,93.75
"SSP5 2050","FGOALS-g3",2018,94.625
"SSP5 2050","FGOALS-g3",2019,111.541666666667
"SSP5 2050","FGOALS-g3",2020,95.1666666666667
"SSP5 2050","FGOALS-g3",2021,91.9166666666667
"SSP5 2050","FGOALS-g3",2022,92.6666666666667
"SSP5 2050","FGOALS-g3",2023,97.0416666666667
"SSP5 2050","FGOALS-g3",2024,95.1666666666667
"SSP5 2050","FGOALS-g3",2025,88.0833333333333
"SSP5 2050","FGOALS-g3",2026,71.4583333333333
"SSP5 2050","FGOALS-g3",2027,83.7916666666667
"SSP5 2050","FGOALS-g3",2028,84.0833333333333
"SSP5 2050","FGOALS-g3",2029,89.875
"SSP5 2050","FGOALS-g3",2030,96.4166666666667
"SSP5 2050","FGOALS-g3",2031,81.2916666666667
"SSP5 2050","FGOALS-g3",2032,86.25
"SSP5 2050","FGOALS-g3",2033,97.9166666666667
"SSP5 2050","FGOALS-g3",2034,96.25
"SSP5 2050","FGOALS-g3",2035,91.25
"SSP5 2050","FGOALS-g3",2036,97.75
"SSP5 2050","FGOALS-g3",2037,105.208333333333
"SSP5 2050","FGOALS-g3",2038,101
"SSP5 2050","FGOALS-g3",2039,116.125
"SSP5 2050","FGOALS-g3",2040,87.9166666666667
"SSP5 2050","FGOALS-g3",2041,81.75
"SSP5 2050","FGOALS-g3",2042,100.291666666667
"SSP5 2050","FGOALS-g3",2043,97.0416666666667
"SSP5 2050","FGOALS-g3",2044,88.25
"SSP5 2050","FGOALS-g3",2045,103.958333333333
"SSP5 2050","FGOALS-g3",2046,114
"SSP5 2050","FGOALS-g3",2047,94.7083333333333
"SSP5 2050","FGOALS-g3",2048,94.2083333333333
"SSP5 2050","FGOALS-g3",2049,104.083333333333
"SSP5 2050","FGOALS-g3",2050,96.125
"SSP5 2050","FGOALS-g3",2051,111.916666666667
"SSP5 2050","FGOALS-g3",2052,102.958333333333
"SSP5 2050","FGOALS-g3",2053,80.375
"SSP5 2050","FGOALS-g3",2054,89
"SSP5 2050","FGOALS-g3",2055,86.2916666666667
"SSP5 2050","FGOALS-g3",2056,90.1666666666667
"SSP5 2050","FGOALS-g3",2057,100.208333333333
"SSP5 2050","FGOALS-g3",2058,90.875
"SSP5 2050","FGOALS-g3",2059,94.3333333333333
"SSP5 2050","FGOALS-g3",2060,100.208333333333
"SSP5 2050","FGOALS-g3",2061,101.125
"SSP5 2050","FGOALS-g3",2062,102.166666666667
"SSP5 2050","FGOALS-g3",2063,97.625
"SSP5 2050","FGOALS-g3",2064,101
"SSP5 2050","FGOALS-g3",2065,84.0833333333333
"SSP5 2050","FGOALS-g3",2066,89.0416666666667
"SSP5 2050","FGOALS-g3",2067,84.5416666666667
"SSP5 2050","FGOALS-g3",2068,90
"SSP5 2050","FGOALS-g3",2069,89.375
"SSP5 2050","FGOALS-g3",2070,83.25
"SSP5 2050","FGOALS-g3",2071,92.8333333333333
"SSP5 2050","FGOALS-g3",2072,85.2916666666667
"SSP5 2050","FGOALS-g3",2073,86.3333333333333
"SSP5 2050","FGOALS-g3",2074,96.5416666666667
"SSP5 2050","FGOALS-g3",2075,96.125
"SSP5 2050","FGOALS-g3",2076,91.2083333333333
"SSP5 2050","FGOALS-g3",2077,88.125
"SSP5 2050","FGOALS-g3",2078,108.375
"SSP5 2050","FGOALS-g3",2079,85.7083333333333
"SSP5 2050","FGOALS-g3",2080,89.0833333333333
"SSP5 2050","FGOALS-g3",2081,71
"SSP5 2050","FGOALS-g3",2082,104.916666666667
"SSP5 2050","FGOALS-g3",2083,112.125
"SSP5 2050","FGOALS-g3",2084,87.0416666666667
"SSP5 2050","FGOALS-g3",2085,97.125
"SSP5 2050","FGOALS-g3",2086,105.958333333333
"SSP5 2050","FGOALS-g3",2087,106.583333333333
"SSP5 2050","FGOALS-g3",2088,90.1666666666667
"SSP5 2050","FGOALS-g3",2089,96.9583333333333
"SSP5 2050","FGOALS-g3",2090,98.7083333333333
"SSP5 2050","FGOALS-g3",2091,110.958333333333
"SSP5 2050","FGOALS-g3",2092,104.25
"SSP5 2050","FGOALS-g3",2093,105.208333333333
"SSP5 2050","FGOALS-g3",2094,94.2916666666667
"SSP5 2050","FGOALS-g3",2095,116.333333333333
"SSP5 2050","FGOALS-g3",2096,84
"SSP5 2050","FGOALS-g3",2097,119.166666666667
"SSP5 2050","FGOALS-g3",2098,101.208333333333
"SSP5 2050","FGOALS-g3",2099,92.9583333333333
"SSP5 2050","FGOALS-g3",2100,88.8333333333333
"SSP5 2050","FIO-ESM-2-0",2001,NA
"SSP5 2050","FIO-ESM-2-0",2002,95.0833333333333
"SSP5 2050","FIO-ESM-2-0",2003,94.1666666666667
"SSP5 2050","FIO-ESM-2-0",2004,91.2916666666667
"SSP5 2050","FIO-ESM-2-0",2005,86.125
"SSP5 2050","FIO-ESM-2-0",2006,91.2916666666667
"SSP5 2050","FIO-ESM-2-0",2007,90.2083333333333
"SSP5 2050","FIO-ESM-2-0",2008,95.125
"SSP5 2050","FIO-ESM-2-0",2009,93.3333333333333
"SSP5 2050","FIO-ESM-2-0",2010,89.3333333333333
"SSP5 2050","FIO-ESM-2-0",2011,87.3333333333333
"SSP5 2050","FIO-ESM-2-0",2012,101.458333333333
"SSP5 2050","FIO-ESM-2-0",2013,89.9166666666667
"SSP5 2050","FIO-ESM-2-0",2014,94.375
"SSP5 2050","FIO-ESM-2-0",2015,96.2916666666667
"SSP5 2050","FIO-ESM-2-0",2016,96.3333333333333
"SSP5 2050","FIO-ESM-2-0",2017,96.9166666666667
"SSP5 2050","FIO-ESM-2-0",2018,93.9583333333333
"SSP5 2050","FIO-ESM-2-0",2019,108.208333333333
"SSP5 2050","FIO-ESM-2-0",2020,95.0416666666667
"SSP5 2050","FIO-ESM-2-0",2021,92
"SSP5 2050","FIO-ESM-2-0",2022,93.1666666666667
"SSP5 2050","FIO-ESM-2-0",2023,96.9583333333333
"SSP5 2050","FIO-ESM-2-0",2024,96
"SSP5 2050","FIO-ESM-2-0",2025,88.125
"SSP5 2050","FIO-ESM-2-0",2026,74.875
"SSP5 2050","FIO-ESM-2-0",2027,84.4166666666667
"SSP5 2050","FIO-ESM-2-0",2028,85.1666666666667
"SSP5 2050","FIO-ESM-2-0",2029,90.0833333333333
"SSP5 2050","FIO-ESM-2-0",2030,96.2916666666667
"SSP5 2050","FIO-ESM-2-0",2031,83.1666666666667
"SSP5 2050","FIO-ESM-2-0",2032,86.2083333333333
"SSP5 2050","FIO-ESM-2-0",2033,98
"SSP5 2050","FIO-ESM-2-0",2034,96.375
"SSP5 2050","FIO-ESM-2-0",2035,91.4583333333333
"SSP5 2050","FIO-ESM-2-0",2036,97.375
"SSP5 2050","FIO-ESM-2-0",2037,104.125
"SSP5 2050","FIO-ESM-2-0",2038,100.916666666667
"SSP5 2050","FIO-ESM-2-0",2039,112.958333333333
"SSP5 2050","FIO-ESM-2-0",2040,87.5416666666667
"SSP5 2050","FIO-ESM-2-0",2041,81.5
"SSP5 2050","FIO-ESM-2-0",2042,99.7083333333333
"SSP5 2050","FIO-ESM-2-0",2043,91.1666666666667
"SSP5 2050","FIO-ESM-2-0",2044,89.1666666666667
"SSP5 2050","FIO-ESM-2-0",2045,102.333333333333
"SSP5 2050","FIO-ESM-2-0",2046,112
"SSP5 2050","FIO-ESM-2-0",2047,94.6666666666667
"SSP5 2050","FIO-ESM-2-0",2048,96.0416666666667
"SSP5 2050","FIO-ESM-2-0",2049,103.916666666667
"SSP5 2050","FIO-ESM-2-0",2050,95.9583333333333
"SSP5 2050","FIO-ESM-2-0",2051,109.125
"SSP5 2050","FIO-ESM-2-0",2052,101.208333333333
"SSP5 2050","FIO-ESM-2-0",2053,80.875
"SSP5 2050","FIO-ESM-2-0",2054,90.125
"SSP5 2050","FIO-ESM-2-0",2055,87.25
"SSP5 2050","FIO-ESM-2-0",2056,90.25
"SSP5 2050","FIO-ESM-2-0",2057,99.8333333333333
"SSP5 2050","FIO-ESM-2-0",2058,92.25
"SSP5 2050","FIO-ESM-2-0",2059,92.9583333333333
"SSP5 2050","FIO-ESM-2-0",2060,99.9166666666667
"SSP5 2050","FIO-ESM-2-0",2061,101.041666666667
"SSP5 2050","FIO-ESM-2-0",2062,101.041666666667
"SSP5 2050","FIO-ESM-2-0",2063,97.9583333333333
"SSP5 2050","FIO-ESM-2-0",2064,100.166666666667
"SSP5 2050","FIO-ESM-2-0",2065,84.0833333333333
"SSP5 2050","FIO-ESM-2-0",2066,89.9583333333333
"SSP5 2050","FIO-ESM-2-0",2067,86.1666666666667
"SSP5 2050","FIO-ESM-2-0",2068,91.25
"SSP5 2050","FIO-ESM-2-0",2069,90.25
"SSP5 2050","FIO-ESM-2-0",2070,85.0416666666667
"SSP5 2050","FIO-ESM-2-0",2071,93.0833333333333
"SSP5 2050","FIO-ESM-2-0",2072,85.0833333333333
"SSP5 2050","FIO-ESM-2-0",2073,87.0833333333333
"SSP5 2050","FIO-ESM-2-0",2074,96.3333333333333
"SSP5 2050","FIO-ESM-2-0",2075,95.6666666666667
"SSP5 2050","FIO-ESM-2-0",2076,90.4166666666667
"SSP5 2050","FIO-ESM-2-0",2077,91.2916666666667
"SSP5 2050","FIO-ESM-2-0",2078,107.166666666667
"SSP5 2050","FIO-ESM-2-0",2079,87.4583333333333
"SSP5 2050","FIO-ESM-2-0",2080,90.1666666666667
"SSP5 2050","FIO-ESM-2-0",2081,70.2083333333333
"SSP5 2050","FIO-ESM-2-0",2082,103.25
"SSP5 2050","FIO-ESM-2-0",2083,109.916666666667
"SSP5 2050","FIO-ESM-2-0",2084,88.2083333333333
"SSP5 2050","FIO-ESM-2-0",2085,97.0833333333333
"SSP5 2050","FIO-ESM-2-0",2086,104.708333333333
"SSP5 2050","FIO-ESM-2-0",2087,105.583333333333
"SSP5 2050","FIO-ESM-2-0",2088,90.4583333333333
"SSP5 2050","FIO-ESM-2-0",2089,97.0833333333333
"SSP5 2050","FIO-ESM-2-0",2090,98.125
"SSP5 2050","FIO-ESM-2-0",2091,108.5
"SSP5 2050","FIO-ESM-2-0",2092,103.708333333333
"SSP5 2050","FIO-ESM-2-0",2093,104.083333333333
"SSP5 2050","FIO-ESM-2-0",2094,94.9583333333333
"SSP5 2050","FIO-ESM-2-0",2095,111.291666666667
"SSP5 2050","FIO-ESM-2-0",2096,84.25
"SSP5 2050","FIO-ESM-2-0",2097,114.291666666667
"SSP5 2050","FIO-ESM-2-0",2098,100.791666666667
"SSP5 2050","FIO-ESM-2-0",2099,95.1666666666667
"SSP5 2050","FIO-ESM-2-0",2100,89.0833333333333
"SSP5 2050","GFDL-ESM4",2001,NA
"SSP5 2050","GFDL-ESM4",2002,93.0833333333333
"SSP5 2050","GFDL-ESM4",2003,89.25
"SSP5 2050","GFDL-ESM4",2004,90.25
"SSP5 2050","GFDL-ESM4",2005,79.9166666666667
"SSP5 2050","GFDL-ESM4",2006,89.5416666666667
"SSP5 2050","GFDL-ESM4",2007,88.7916666666667
"SSP5 2050","GFDL-ESM4",2008,93.5416666666667
"SSP5 2050","GFDL-ESM4",2009,85.7916666666667
"SSP5 2050","GFDL-ESM4",2010,88.0416666666667
"SSP5 2050","GFDL-ESM4",2011,83.375
"SSP5 2050","GFDL-ESM4",2012,101.291666666667
"SSP5 2050","GFDL-ESM4",2013,88.625
"SSP5 2050","GFDL-ESM4",2014,91.2916666666667
"SSP5 2050","GFDL-ESM4",2015,94.5
"SSP5 2050","GFDL-ESM4",2016,95.4166666666667
"SSP5 2050","GFDL-ESM4",2017,93.4166666666667
"SSP5 2050","GFDL-ESM4",2018,92.3333333333333
"SSP5 2050","GFDL-ESM4",2019,107.125
"SSP5 2050","GFDL-ESM4",2020,93.25
"SSP5 2050","GFDL-ESM4",2021,90.0416666666667
"SSP5 2050","GFDL-ESM4",2022,92.7916666666667
"SSP5 2050","GFDL-ESM4",2023,96.2916666666667
"SSP5 2050","GFDL-ESM4",2024,94.125
"SSP5 2050","GFDL-ESM4",2025,87.0416666666667
"SSP5 2050","GFDL-ESM4",2026,67.4166666666667
"SSP5 2050","GFDL-ESM4",2027,83.1666666666667
"SSP5 2050","GFDL-ESM4",2028,83.25
"SSP5 2050","GFDL-ESM4",2029,89.25
"SSP5 2050","GFDL-ESM4",2030,95.25
"SSP5 2050","GFDL-ESM4",2031,72.1666666666667
"SSP5 2050","GFDL-ESM4",2032,83.7083333333333
"SSP5 2050","GFDL-ESM4",2033,96.1666666666667
"SSP5 2050","GFDL-ESM4",2034,95
"SSP5 2050","GFDL-ESM4",2035,90.5416666666667
"SSP5 2050","GFDL-ESM4",2036,96.8333333333333
"SSP5 2050","GFDL-ESM4",2037,103.333333333333
"SSP5 2050","GFDL-ESM4",2038,100.208333333333
"SSP5 2050","GFDL-ESM4",2039,111.458333333333
"SSP5 2050","GFDL-ESM4",2040,86.0416666666667
"SSP5 2050","GFDL-ESM4",2041,79.5
"SSP5 2050","GFDL-ESM4",2042,98.875
